# 账号表：username|password|personId|roleKey|avatar
# 字段以 | 分隔，一行一条记录；# 开头为注释行。
admin|admin123|SK001|ADMIN|
25073107|123456|25073107|STUDENT|
25073108|123456|25073108|STUDENT|
25073109|123456|25073109|STUDENT|
25073110|123456|25073110|STUDENT|
25073111|123456|25073111|STUDENT|
25073112|123456|25073112|STUDENT|
25073113|123456|25073113|STUDENT|
25073114|123456|25073114|STUDENT|
25073115|123456|25073115|STUDENT|
25073116|123456|25073116|STUDENT|
25073117|123456|25073117|STUDENT|
25073118|123456|25073118|STUDENT|
25073119|123456|25073119|STUDENT|
25073120|123456|25073120|STUDENT|
25073121|123456|25073121|STUDENT|
25073122|123456|25073122|STUDENT|
25073123|123456|25073123|STUDENT|
25073124|123456|25073124|STUDENT|
25073125|123456|25073125|STUDENT|
25073126|123456|25073126|STUDENT|
25073127|123456|25073127|STUDENT|
25073128|123456|25073128|STUDENT|
25073129|123456|25073129|STUDENT|
25073130|123456|25073130|STUDENT|
25073131|123456|25073131|STUDENT|
25073132|123456|25073132|STUDENT|
25073133|123456|25073133|STUDENT|
25073134|123456|25073134|STUDENT|
25073135|123456|25073135|STUDENT|
25073136|123456|25073136|STUDENT|
25073137|123456|25073137|STUDENT|
25073138|123456|25073138|STUDENT|
25073139|123456|25073139|STUDENT|
25073140|123456|25073140|STUDENT|
25073201|123456|25073201|STUDENT|
25073202|123456|25073202|STUDENT|
25073203|123456|25073203|STUDENT|
25073204|123456|25073204|STUDENT|
25073205|123456|25073205|STUDENT|
25073206|123456|25073206|STUDENT|
25073207|123456|25073207|STUDENT|
25073208|123456|25073208|STUDENT|
25073209|123456|25073209|STUDENT|
25073210|123456|25073210|STUDENT|
25073211|123456|25073211|STUDENT|
25073212|123456|25073212|STUDENT|
25073213|123456|25073213|STUDENT|
25073214|123456|25073214|STUDENT|
25073215|123456|25073215|STUDENT|
25073216|123456|25073216|STUDENT|
25073217|123456|25073217|STUDENT|
25073218|123456|25073218|STUDENT|
25073219|123456|25073219|STUDENT|
25073220|123456|25073220|STUDENT|
25073221|123456|25073221|STUDENT|
25073222|123456|25073222|STUDENT|
25073223|123456|25073223|STUDENT|
25073224|123456|25073224|STUDENT|
25073225|123456|25073225|STUDENT|
25073226|123456|25073226|STUDENT|
25073227|123456|25073227|STUDENT|
25073228|123456|25073228|STUDENT|
25073229|123456|25073229|STUDENT|
25073230|123456|25073230|STUDENT|
25073231|123456|25073231|STUDENT|
25073232|123456|25073232|STUDENT|
25073233|123456|25073233|STUDENT|
25073234|123456|25073234|STUDENT|
25073235|123456|25073235|STUDENT|
25073236|123456|25073236|STUDENT|
25073237|123456|25073237|STUDENT|
25073238|123456|25073238|STUDENT|
25073239|123456|25073239|STUDENT|
25073240|123456|25073240|STUDENT|
25073301|123456|25073301|STUDENT|
25073302|123456|25073302|STUDENT|
25073303|123456|25073303|STUDENT|
25073304|123456|25073304|STUDENT|
25073305|123456|25073305|STUDENT|
25073306|123456|25073306|STUDENT|
25073307|123456|25073307|STUDENT|
25073308|123456|25073308|STUDENT|
25073309|123456|25073309|STUDENT|
25073310|123456|25073310|STUDENT|
25073311|123456|25073311|STUDENT|
25073312|123456|25073312|STUDENT|
25073313|123456|25073313|STUDENT|
25073314|123456|25073314|STUDENT|
25073315|123456|25073315|STUDENT|
25073316|123456|25073316|STUDENT|
25073317|123456|25073317|STUDENT|
25073318|123456|25073318|STUDENT|
25073319|123456|25073319|STUDENT|
25073320|123456|25073320|STUDENT|
25073321|123456|25073321|STUDENT|
25073322|123456|25073322|STUDENT|
25073323|123456|25073323|STUDENT|
25073324|123456|25073324|STUDENT|
25073325|123456|25073325|STUDENT|
25073326|123456|25073326|STUDENT|
25073327|123456|25073327|STUDENT|
25073328|123456|25073328|STUDENT|
25073329|123456|25073329|STUDENT|
25073330|123456|25073330|STUDENT|
25073331|123456|25073331|STUDENT|
25073332|123456|25073332|STUDENT|
25073333|123456|25073333|STUDENT|
25073334|123456|25073334|STUDENT|
25073335|123456|25073335|STUDENT|
25073336|123456|25073336|STUDENT|
25073337|123456|25073337|STUDENT|
25073338|123456|25073338|STUDENT|
25073339|123456|25073339|STUDENT|
25073340|123456|25073340|STUDENT|
25073401|123456|25073401|STUDENT|
25073402|123456|25073402|STUDENT|
25073403|123456|25073403|STUDENT|
25073404|123456|25073404|STUDENT|
25073405|123456|25073405|STUDENT|
25073406|123456|25073406|STUDENT|
25073407|123456|25073407|STUDENT|
25073408|123456|25073408|STUDENT|
25073409|123456|25073409|STUDENT|
25073410|123456|25073410|STUDENT|
25073411|123456|25073411|STUDENT|
25073412|123456|25073412|STUDENT|
25073413|123456|25073413|STUDENT|
25073414|123456|25073414|STUDENT|
25073415|123456|25073415|STUDENT|
25073416|123456|25073416|STUDENT|
25073417|123456|25073417|STUDENT|
25073418|123456|25073418|STUDENT|
25073419|123456|25073419|STUDENT|
25073420|123456|25073420|STUDENT|
25073421|123456|25073421|STUDENT|
25073422|123456|25073422|STUDENT|
25073423|123456|25073423|STUDENT|
25073424|123456|25073424|STUDENT|
25073425|123456|25073425|STUDENT|
25073426|123456|25073426|STUDENT|
25073427|123456|25073427|STUDENT|
25073428|123456|25073428|STUDENT|
25073429|123456|25073429|STUDENT|
25073430|123456|25073430|STUDENT|
25073431|123456|25073431|STUDENT|
25073432|123456|25073432|STUDENT|
25073433|123456|25073433|STUDENT|
25073434|123456|25073434|STUDENT|
25073435|123456|25073435|STUDENT|
25073436|123456|25073436|STUDENT|
25073437|123456|25073437|STUDENT|
25073438|123456|25073438|STUDENT|
25073439|123456|25073439|STUDENT|
25073440|123456|25073440|STUDENT|
25074101|123456|25074101|STUDENT|
25074102|123456|25074102|STUDENT|
25074103|123456|25074103|STUDENT|
25074104|123456|25074104|STUDENT|
25074105|123456|25074105|STUDENT|
25074106|123456|25074106|STUDENT|
25074107|123456|25074107|STUDENT|
25074108|123456|25074108|STUDENT|
25074109|123456|25074109|STUDENT|
25074110|123456|25074110|STUDENT|
25074111|123456|25074111|STUDENT|
25074112|123456|25074112|STUDENT|
25074113|123456|25074113|STUDENT|
25074114|123456|25074114|STUDENT|
25074115|123456|25074115|STUDENT|
25074116|123456|25074116|STUDENT|
25074117|123456|25074117|STUDENT|
25074118|123456|25074118|STUDENT|
25074119|123456|25074119|STUDENT|
25074120|123456|25074120|STUDENT|
25074121|123456|25074121|STUDENT|
25074122|123456|25074122|STUDENT|
25074123|123456|25074123|STUDENT|
25074124|123456|25074124|STUDENT|
25074125|123456|25074125|STUDENT|
25074126|123456|25074126|STUDENT|
25074127|123456|25074127|STUDENT|
25074128|123456|25074128|STUDENT|
25074129|123456|25074129|STUDENT|
25074130|123456|25074130|STUDENT|
25074131|123456|25074131|STUDENT|
25074132|123456|25074132|STUDENT|
25074133|123456|25074133|STUDENT|
25074134|123456|25074134|STUDENT|
25074135|123456|25074135|STUDENT|
25074136|123456|25074136|STUDENT|
25074137|123456|25074137|STUDENT|
25074138|123456|25074138|STUDENT|
25074139|123456|25074139|STUDENT|
25074140|123456|25074140|STUDENT|
25074201|123456|25074201|STUDENT|
25074202|123456|25074202|STUDENT|
25074203|123456|25074203|STUDENT|
25074204|123456|25074204|STUDENT|
25074205|123456|25074205|STUDENT|
25074206|123456|25074206|STUDENT|
25074207|123456|25074207|STUDENT|
25074208|123456|25074208|STUDENT|
25074209|123456|25074209|STUDENT|
25074210|123456|25074210|STUDENT|
25074211|123456|25074211|STUDENT|
25074212|123456|25074212|STUDENT|
25074213|123456|25074213|STUDENT|
25074214|123456|25074214|STUDENT|
25074215|123456|25074215|STUDENT|
25074216|123456|25074216|STUDENT|
25074217|123456|25074217|STUDENT|
25074218|123456|25074218|STUDENT|
25074219|123456|25074219|STUDENT|
25074220|123456|25074220|STUDENT|
25074221|123456|25074221|STUDENT|
25074222|123456|25074222|STUDENT|
25074223|123456|25074223|STUDENT|
25074224|123456|25074224|STUDENT|
25074225|123456|25074225|STUDENT|
25074226|123456|25074226|STUDENT|
25074227|123456|25074227|STUDENT|
25074228|123456|25074228|STUDENT|
25074229|123456|25074229|STUDENT|
25074230|123456|25074230|STUDENT|
25074231|123456|25074231|STUDENT|
25074232|123456|25074232|STUDENT|
25074233|123456|25074233|STUDENT|
25074234|123456|25074234|STUDENT|
25074235|123456|25074235|STUDENT|
25074236|123456|25074236|STUDENT|
25074237|123456|25074237|STUDENT|
25074238|123456|25074238|STUDENT|
25074239|123456|25074239|STUDENT|
25074240|123456|25074240|STUDENT|
25074301|123456|25074301|STUDENT|
25074302|123456|25074302|STUDENT|
25074303|123456|25074303|STUDENT|
25074304|123456|25074304|STUDENT|
25074305|123456|25074305|STUDENT|
25074306|123456|25074306|STUDENT|
25074307|123456|25074307|STUDENT|
25074308|123456|25074308|STUDENT|
25074309|123456|25074309|STUDENT|
25074310|123456|25074310|STUDENT|
25074311|123456|25074311|STUDENT|
25074312|123456|25074312|STUDENT|
25074313|123456|25074313|STUDENT|
25074314|123456|25074314|STUDENT|
25074315|123456|25074315|STUDENT|
25074316|123456|25074316|STUDENT|
25074317|123456|25074317|STUDENT|
25074318|123456|25074318|STUDENT|
25074319|123456|25074319|STUDENT|
25074320|123456|25074320|STUDENT|
25074321|123456|25074321|STUDENT|
25074322|123456|25074322|STUDENT|
25074323|123456|25074323|STUDENT|
25074324|123456|25074324|STUDENT|
25074325|123456|25074325|STUDENT|
25074326|123456|25074326|STUDENT|
25074327|123456|25074327|STUDENT|
25074328|123456|25074328|STUDENT|
25074329|123456|25074329|STUDENT|
25074330|123456|25074330|STUDENT|
25074331|123456|25074331|STUDENT|
25074332|123456|25074332|STUDENT|
25074333|123456|25074333|STUDENT|
25074334|123456|25074334|STUDENT|
25074335|123456|25074335|STUDENT|
25074336|123456|25074336|STUDENT|
25074337|123456|25074337|STUDENT|
25074338|123456|25074338|STUDENT|
25074339|123456|25074339|STUDENT|
25074340|123456|25074340|STUDENT|
25074401|123456|25074401|STUDENT|
25074402|123456|25074402|STUDENT|
25074403|123456|25074403|STUDENT|
25074404|123456|25074404|STUDENT|
25074405|123456|25074405|STUDENT|
25074406|123456|25074406|STUDENT|
25074407|123456|25074407|STUDENT|
25074408|123456|25074408|STUDENT|
25074409|123456|25074409|STUDENT|
25074410|123456|25074410|STUDENT|
25074411|123456|25074411|STUDENT|
25074412|123456|25074412|STUDENT|
25074413|123456|25074413|STUDENT|
25074414|123456|25074414|STUDENT|
25074415|123456|25074415|STUDENT|
25074416|123456|25074416|STUDENT|
25074417|123456|25074417|STUDENT|
25074418|123456|25074418|STUDENT|
25074419|123456|25074419|STUDENT|
25074420|123456|25074420|STUDENT|
25074421|123456|25074421|STUDENT|
25074422|123456|25074422|STUDENT|
25074423|123456|25074423|STUDENT|
25074424|123456|25074424|STUDENT|
25074425|123456|25074425|STUDENT|
25074426|123456|25074426|STUDENT|
25074427|123456|25074427|STUDENT|
25074428|123456|25074428|STUDENT|
25074429|123456|25074429|STUDENT|
25074430|123456|25074430|STUDENT|
25074431|123456|25074431|STUDENT|
25074432|123456|25074432|STUDENT|
25074433|123456|25074433|STUDENT|
25074434|123456|25074434|STUDENT|
25074435|123456|25074435|STUDENT|
25074436|123456|25074436|STUDENT|
25074437|123456|25074437|STUDENT|
25074438|123456|25074438|STUDENT|
25074439|123456|25074439|STUDENT|
25074440|123456|25074440|STUDENT|
26071101|123456|26071101|STUDENT|
26071102|123456|26071102|STUDENT|
26071103|123456|26071103|STUDENT|
26071104|123456|26071104|STUDENT|
26071105|123456|26071105|STUDENT|
26071106|123456|26071106|STUDENT|
26071107|123456|26071107|STUDENT|
26071108|123456|26071108|STUDENT|
26071109|123456|26071109|STUDENT|
26071110|123456|26071110|STUDENT|
26071111|123456|26071111|STUDENT|
26071112|123456|26071112|STUDENT|
26071113|123456|26071113|STUDENT|
26071114|123456|26071114|STUDENT|
26071115|123456|26071115|STUDENT|
26071116|123456|26071116|STUDENT|
26071117|123456|26071117|STUDENT|
26071118|123456|26071118|STUDENT|
26071119|123456|26071119|STUDENT|
26071120|123456|26071120|STUDENT|
26071121|123456|26071121|STUDENT|
26071122|123456|26071122|STUDENT|
26071123|123456|26071123|STUDENT|
26071124|123456|26071124|STUDENT|
26071125|123456|26071125|STUDENT|
26071126|123456|26071126|STUDENT|
26071127|123456|26071127|STUDENT|
26071128|123456|26071128|STUDENT|
26071129|123456|26071129|STUDENT|
26071130|123456|26071130|STUDENT|
26071131|123456|26071131|STUDENT|
26071132|123456|26071132|STUDENT|
26071133|123456|26071133|STUDENT|
26071134|123456|26071134|STUDENT|
26071135|123456|26071135|STUDENT|
26071136|123456|26071136|STUDENT|
26071137|123456|26071137|STUDENT|
26071138|123456|26071138|STUDENT|
26071139|123456|26071139|STUDENT|
26071140|123456|26071140|STUDENT|
26071201|123456|26071201|STUDENT|
26071202|123456|26071202|STUDENT|
26071203|123456|26071203|STUDENT|
26071204|123456|26071204|STUDENT|
26071205|123456|26071205|STUDENT|
26071206|123456|26071206|STUDENT|
26071207|123456|26071207|STUDENT|
26071208|123456|26071208|STUDENT|
26071209|123456|26071209|STUDENT|
26071210|123456|26071210|STUDENT|
26071211|123456|26071211|STUDENT|
26071212|123456|26071212|STUDENT|
26071213|123456|26071213|STUDENT|
26071214|123456|26071214|STUDENT|
26071215|123456|26071215|STUDENT|
26071216|123456|26071216|STUDENT|
26071217|123456|26071217|STUDENT|
26071218|123456|26071218|STUDENT|
26071219|123456|26071219|STUDENT|
26071220|123456|26071220|STUDENT|
26071221|123456|26071221|STUDENT|
26071222|123456|26071222|STUDENT|
26071223|123456|26071223|STUDENT|
26071224|123456|26071224|STUDENT|
26071225|123456|26071225|STUDENT|
26071226|123456|26071226|STUDENT|
26071227|123456|26071227|STUDENT|
26071228|123456|26071228|STUDENT|
26071229|123456|26071229|STUDENT|
26071230|123456|26071230|STUDENT|
26071231|123456|26071231|STUDENT|
26071232|123456|26071232|STUDENT|
26071233|123456|26071233|STUDENT|
26071234|123456|26071234|STUDENT|
26071235|123456|26071235|STUDENT|
26071236|123456|26071236|STUDENT|
26071237|123456|26071237|STUDENT|
26071238|123456|26071238|STUDENT|
26071239|123456|26071239|STUDENT|
26071240|123456|26071240|STUDENT|
26071301|123456|26071301|STUDENT|
26071302|123456|26071302|STUDENT|
26071303|123456|26071303|STUDENT|
26071304|123456|26071304|STUDENT|
26071305|123456|26071305|STUDENT|
26071306|123456|26071306|STUDENT|
26071307|123456|26071307|STUDENT|
26071308|123456|26071308|STUDENT|
26071309|123456|26071309|STUDENT|
26071310|123456|26071310|STUDENT|
26071311|123456|26071311|STUDENT|
26071312|123456|26071312|STUDENT|
26071313|123456|26071313|STUDENT|
26071314|123456|26071314|STUDENT|
26071315|123456|26071315|STUDENT|
26071316|123456|26071316|STUDENT|
26071317|123456|26071317|STUDENT|
26071318|123456|26071318|STUDENT|
26071319|123456|26071319|STUDENT|
26071320|123456|26071320|STUDENT|
26071321|123456|26071321|STUDENT|
26071322|123456|26071322|STUDENT|
26071323|123456|26071323|STUDENT|
26071324|123456|26071324|STUDENT|
26071325|123456|26071325|STUDENT|
26071326|123456|26071326|STUDENT|
26071327|123456|26071327|STUDENT|
26071328|123456|26071328|STUDENT|
26071329|123456|26071329|STUDENT|
26071330|123456|26071330|STUDENT|
26071331|123456|26071331|STUDENT|
26071332|123456|26071332|STUDENT|
26071333|123456|26071333|STUDENT|
26071334|123456|26071334|STUDENT|
26071335|123456|26071335|STUDENT|
26071336|123456|26071336|STUDENT|
26071337|123456|26071337|STUDENT|
26071338|123456|26071338|STUDENT|
26071339|123456|26071339|STUDENT|
26071340|123456|26071340|STUDENT|
26071401|123456|26071401|STUDENT|
26071402|123456|26071402|STUDENT|
26071403|123456|26071403|STUDENT|
26071404|123456|26071404|STUDENT|
26071405|123456|26071405|STUDENT|
26071406|123456|26071406|STUDENT|
26071407|123456|26071407|STUDENT|
26071408|123456|26071408|STUDENT|
26071409|123456|26071409|STUDENT|
26071410|123456|26071410|STUDENT|
26071411|123456|26071411|STUDENT|
26071412|123456|26071412|STUDENT|
26071413|123456|26071413|STUDENT|
26071414|123456|26071414|STUDENT|
26071415|123456|26071415|STUDENT|
26071416|123456|26071416|STUDENT|
26071417|123456|26071417|STUDENT|
26071418|123456|26071418|STUDENT|
26071419|123456|26071419|STUDENT|
26071420|123456|26071420|STUDENT|
26071421|123456|26071421|STUDENT|
26071422|123456|26071422|STUDENT|
26071423|123456|26071423|STUDENT|
26071424|123456|26071424|STUDENT|
26071425|123456|26071425|STUDENT|
26071426|123456|26071426|STUDENT|
26071427|123456|26071427|STUDENT|
26071428|123456|26071428|STUDENT|
26071429|123456|26071429|STUDENT|
26071430|123456|26071430|STUDENT|
26071431|123456|26071431|STUDENT|
26071432|123456|26071432|STUDENT|
26071433|123456|26071433|STUDENT|
26071434|123456|26071434|STUDENT|
26071435|123456|26071435|STUDENT|
26071436|123456|26071436|STUDENT|
26071437|123456|26071437|STUDENT|
26071438|123456|26071438|STUDENT|
26071439|123456|26071439|STUDENT|
26071440|123456|26071440|STUDENT|
26072101|123456|26072101|STUDENT|
26072102|123456|26072102|STUDENT|
26072103|123456|26072103|STUDENT|
26072104|123456|26072104|STUDENT|
26072105|123456|26072105|STUDENT|
26072106|123456|26072106|STUDENT|
26072107|123456|26072107|STUDENT|
26072108|123456|26072108|STUDENT|
26072109|123456|26072109|STUDENT|
26072110|123456|26072110|STUDENT|
26072111|123456|26072111|STUDENT|
26072112|123456|26072112|STUDENT|
26072113|123456|26072113|STUDENT|
26072114|123456|26072114|STUDENT|
26072115|123456|26072115|STUDENT|
26072116|123456|26072116|STUDENT|
26072117|123456|26072117|STUDENT|
26072118|123456|26072118|STUDENT|
26072119|123456|26072119|STUDENT|
26072120|123456|26072120|STUDENT|
26072121|123456|26072121|STUDENT|
26072122|123456|26072122|STUDENT|
26072123|123456|26072123|STUDENT|
26072124|123456|26072124|STUDENT|
26072125|123456|26072125|STUDENT|
26072126|123456|26072126|STUDENT|
26072127|123456|26072127|STUDENT|
26072128|123456|26072128|STUDENT|
26072129|123456|26072129|STUDENT|
26072130|123456|26072130|STUDENT|
26072131|123456|26072131|STUDENT|
26072132|123456|26072132|STUDENT|
26072133|123456|26072133|STUDENT|
26072134|123456|26072134|STUDENT|
26072135|123456|26072135|STUDENT|
26072136|123456|26072136|STUDENT|
26072137|123456|26072137|STUDENT|
26072138|123456|26072138|STUDENT|
26072139|123456|26072139|STUDENT|
26072140|123456|26072140|STUDENT|
26072201|123456|26072201|STUDENT|
26072202|123456|26072202|STUDENT|
26072203|123456|26072203|STUDENT|
26072204|123456|26072204|STUDENT|
26072205|123456|26072205|STUDENT|
26072206|123456|26072206|STUDENT|
26072207|123456|26072207|STUDENT|
26072208|123456|26072208|STUDENT|
26072209|123456|26072209|STUDENT|
26072210|123456|26072210|STUDENT|
26072211|123456|26072211|STUDENT|
26072212|123456|26072212|STUDENT|
26072213|123456|26072213|STUDENT|
26072214|123456|26072214|STUDENT|
26072215|123456|26072215|STUDENT|
26072216|123456|26072216|STUDENT|
26072217|123456|26072217|STUDENT|
26072218|123456|26072218|STUDENT|
26072219|123456|26072219|STUDENT|
26072220|123456|26072220|STUDENT|
26072221|123456|26072221|STUDENT|
26072222|123456|26072222|STUDENT|
26072223|123456|26072223|STUDENT|
26072224|123456|26072224|STUDENT|
26072225|123456|26072225|STUDENT|
26072226|123456|26072226|STUDENT|
26072227|123456|26072227|STUDENT|
26072228|123456|26072228|STUDENT|
26072229|123456|26072229|STUDENT|
26072230|123456|26072230|STUDENT|
26072231|123456|26072231|STUDENT|
26072232|123456|26072232|STUDENT|
26072233|123456|26072233|STUDENT|
26072234|123456|26072234|STUDENT|
26072235|123456|26072235|STUDENT|
26072236|123456|26072236|STUDENT|
26072237|123456|26072237|STUDENT|
